EAN,Color,PurchasePriceExclVAT,RecommendedPriceInclVAT,BrandName,Sell Price,Color,Offer ID
5712195044084,Lavender,"246,69","749,95",Kitchentime,449,Lavender,5db7fa2383c9561fd7372a4bbb0fc9de
5712195044084,Lavender,"246,69","749,95",Nordic Nest,453,Lavender,e25b9059b4f476dc4a8512d2e56977c7
5712195044084,Lavender,"246,69","749,95",Kids-World,500.47,Lavender,0f3adccb70c17faee7614013b4bee2e4
5712195042479,Dusty,"79,97","219,95",Nordic Nest,199,Dusty,05ea6d93fdb7a7acbcd1a314ae316e62
5712195042479,Dusty,"79,97","219,95",Kitchentime,199,Dusty,80207a2044a5b91e93d645b0ab854a3f
5712195042455,Not Sure,"49,00","199,95",No Product Found,,Not Sure,No Offer ID
5712195042431,Lavender,"79,97","219,95",Nordic Nest,139,Lavender,eb2978c8ee76f17a9969aa857ec413b3
5712195042431,Lavender,"79,97","219,95",Kitchentime,139,Lavender,2ba615f442732408937f3bcc64bba7b4
5712195040765,Not Sure,"150,83","459,95",No Product Found,,Not Sure,No Offer ID
5712195036904,Not Sure,"76,43","239,95",No Product Found,,Not Sure,No Offer ID
5712195035150,Not Sure,"227,66","599,95",No Product Found,,Not Sure,No Offer ID
5712195035136,Not Sure,"196,00","599,95",No Product Found,,Not Sure,No Offer ID
5712195044046,Not Sure,"370,03","1129,95",No Product Found,,Not Sure,No Offer ID
5712195044480,Not Sure,"498,14","1279,95",No Product Found,,Not Sure,No Offer ID
5712195040741,Not Sure,"150,83","459,95",No Product Found,,Not Sure,No Offer ID
5712195046040,Not Sure,"59,13","179,95",No Product Found,,Not Sure,No Offer ID
5712195046033,Olive,"59,13","179,95",Nordic Nest,117,Olive,d9385242b30fa627c9725d1ecfcdc219
5712195046033,Olive,"59,13","179,95",Kitchentime,117,Olive,1a00385394f96d8f70afcf40985050d7
5712195033552,Not Sure,"221,22","669,95",No Product Found,,Not Sure,No Offer ID
5712195031794,Not Sure,"59,00","179,00",No Product Found,,Not Sure,No Offer ID
5712195031688,Not Sure,"99,88","309,95",No Product Found,,Not Sure,No Offer ID
5712195043681,Not Sure,"85,85","229,95",No Product Found,,Not Sure,No Offer ID
5712195043667,Not Sure,"85,85","229,95",No Product Found,,Not Sure,No Offer ID
5712195046019,Light,"59,13","179,95",Nordic Nest,179,Light,f132ed307e206776f28ba147c3977af3
5712195046019,Light,"59,13","179,95",Kitchentime,179,Light,3e54c5ebcdd1d7f0cdb615f69dc4e21b
5712195046002,Not Sure,"59,13","179,95",No Product Found,,Not Sure,No Offer ID
5712195045999,Not Sure,"73,39","219,95",No Product Found,,Not Sure,No Offer ID
5712195045982,Not Sure,"73,39","219,95",No Product Found,,Not Sure,No Offer ID
5712195045975,Not Sure,"73,39","219,95",No Product Found,,Not Sure,No Offer ID
5712195045968,Not Sure,"73,39","219,95",No Product Found,,Not Sure,No Offer ID
5712195045951,Not Sure,"98,43","259,95",No Product Found,,Not Sure,No Offer ID
5712195045944,Not Sure,"73,39","219,95",No Product Found,,Not Sure,No Offer ID
5712195045937,Not Sure,"73,39","219,95",No Product Found,,Not Sure,No Offer ID
5712195017781,Not Sure,"270,16","829,95",No Product Found,,Not Sure,No Offer ID
5712195031183,Not Sure,"150,83","459,95",No Product Found,,Not Sure,No Offer ID
5712195050542,Not Sure,"85,85","229,95",No Product Found,,Not Sure,No Offer ID
5712195043582,Not Sure,"49,00","139,95",No Product Found,,Not Sure,No Offer ID
5712195052737,Not Sure,"498,14","1279,95",No Product Found,,Not Sure,No Offer ID
5712195052713,Not Sure,"498,14","1279,95",No Product Found,,Not Sure,No Offer ID
5712195052690,Not Sure,"498,14","1279,95",No Product Found,,Not Sure,No Offer ID
5712195052676,Not Sure,"498,14","1279,95",No Product Found,,Not Sure,No Offer ID
5712195052096,Olive,"172,28","529,95",Kids-World,529.95,Olive,eabca895bf5db71aa4af26cafce6195a
5712195052072,Blue,"172,28","529,95",Kids-World,529.95,Blue,176b5d18c3b8a8dd0ccc98238f5fa6a7
5712195044343,Nature,"196,00","599,95",Kids-World,400.37,Nature,afc51d8fa79381b1e97d33b8135d78b5
5712195040246,Not Sure,"3846,12","7699,95",No Product Found,,Not Sure,No Offer ID
5712195040222,Not Sure,"3846,12","7699,95",No Product Found,,Not Sure,No Offer ID
5712195031305,Not Sure,"88,30","239,95",No Product Found,,Not Sure,No Offer ID
5712195031329,Not Sure,"88,30","239,95",No Product Found,,Not Sure,No Offer ID
5712195031046,Not Sure,"109,16","299,95",No Product Found,,Not Sure,No Offer ID
5712195043568,Coral,"49,00","139,95",BoboHome,179,Coral,2ba78405c650fa383f75a0889e6b4d25
5712195043544,Not Sure,"49,00","139,95",No Product Found,,Not Sure,No Offer ID
5712195051815,Not Sure,"49,00","199,95",No Product Found,,Not Sure,No Offer ID
5712195051792,Not Sure,"49,00","199,95",No Product Found,,Not Sure,No Offer ID
5712195051778,Not Sure,"49,00","199,95",No Product Found,,Not Sure,No Offer ID
5712195051754,Not Sure,"49,00","199,95",No Product Found,,Not Sure,No Offer ID
5712195051730,Nutmeg,"923,05","2499,95",Jollyroom,1592,Nutmeg,6f3b0644d8909b1b3b127c8d2315309e
5712195051730,Nutmeg,"923,05","2499,95",Lampemesteren,1695,Nutmeg,89f9e7454a43884a3415235918126d3c
5712195051730,Nutmeg,"923,05","2499,95",Royal Design,2500,Nutmeg,643afb653a13b39c500e03aeddeffa55
5712195051730,Nutmeg,"923,05","2499,95",Rum21,2500,Nutmeg,3ccea1ff3f4e4cb41d56d36693d909fc
5712195051716,Blue,"923,05","2499,95",Jollyroom,1735,Blue,2acfb0aee8a672185d9d1e89674c2918
5712195050856,Not Sure,"307,66","799,95",No Product Found,,Not Sure,No Offer ID
5712195050238,Not Sure,"246,69","749,95",No Product Found,,Not Sure,No Offer ID
5712195039882,Not Sure,"196,00","599,95",No Product Found,,Not Sure,No Offer ID
5712195039868,Not Sure,"270,16","829,95",No Product Found,,Not Sure,No Offer ID
5712195039011,Not Sure,"141,51","379,95",No Product Found,,Not Sure,No Offer ID
5712195030766,Not Sure,"246,69","749,95",No Product Found,,Not Sure,No Offer ID
5712195030728,Not Sure,"295,63","899,95",No Product Found,,Not Sure,No Offer ID
5712195033903,Not Sure,"869,53","1999,95",No Product Found,,Not Sure,No Offer ID
5712195043520,Not Sure,"49,00","139,95",No Product Found,,Not Sure,No Offer ID
5712195043421,Not Sure,"49,00","199,95",No Product Found,,Not Sure,No Offer ID
5712195049645,Choko,"246,69","749,95",Royal Design,689,Choko,9abb96614dd352a89a976f667f0bbc47
5712195049645,Choko,"246,69","749,95",Kids-World,793.95,Choko,9b9a2879f97be6be7341cf2c02eb5f79
5712195049065,Not Sure,"354,16","849,95",No Product Found,,Not Sure,No Offer ID
5712195048464,Brown,"295,63","899,95",Jollyroom,952,Brown,bf186afd878f096f420e1adcf1362aaa
5712195048440,Not Sure,"295,63","899,95",No Product Found,,Not Sure,No Offer ID
5712195047429,Not Sure,"73,39","219,95",No Product Found,,Not Sure,No Offer ID
5712195038182,Not Sure,"461,51","1299,95",No Product Found,,Not Sure,No Offer ID
5712195038045,Not Sure,"498,14","1279,95",No Product Found,,Not Sure,No Offer ID
5712195030049,Not Sure,"150,83","459,95",No Product Found,,Not Sure,No Offer ID
5712195030001,Not Sure,"76,43","229,95",No Product Found,,Not Sure,No Offer ID
5712195033880,Not Sure,"1538,43","3599,95",No Product Found,,Not Sure,No Offer ID
5712195033866,Not Sure,"1003,31","2299,95",No Product Found,,Not Sure,No Offer ID
5712195031503,Not Sure,"49,00","139,95",No Product Found,,Not Sure,No Offer ID
5712195043407,Not Sure,"49,00","199,95",No Product Found,,Not Sure,No Offer ID
5712195043384,Not Sure,"49,00","199,95",No Product Found,,Not Sure,No Offer ID
5712195047337,Not Sure,"78,50","219,95",No Product Found,,Not Sure,No Offer ID
5712195047290,Not Sure,"246,69","749,95",No Product Found,,Not Sure,No Offer ID
5712195047177,Not Sure,"276,89","699,95",No Product Found,,Not Sure,No Offer ID
5712195047016,Not Sure,"73,39","219,95",No Product Found,,Not Sure,No Offer ID
5712195046996,Caramel,"73,39","219,95",Kids-World,208.95,Caramel,9050f563d94765a69d78f2b168e9405e
5712195046712,Not Sure,"536,77","1289,95",No Product Found,,Not Sure,No Offer ID
5712195046675,Not Sure,"735,75","1699,95",No Product Found,,Not Sure,No Offer ID
5712195046651,Not Sure,"735,75","1699,95",No Product Found,,Not Sure,No Offer ID
5712195046606,Not Sure,"246,12","649,95",No Product Found,,Not Sure,No Offer ID
5712195046125,Not Sure,"45,48","139,95",No Product Found,,Not Sure,No Offer ID
5712195029944,Not Sure,"85,85","229,95",No Product Found,,Not Sure,No Offer ID
5712195030506,Not Sure,"49,00","139,95",No Product Found,,Not Sure,No Offer ID
5712195030469,Not Sure,"49,00","139,95",No Product Found,,Not Sure,No Offer ID
5712195030421,Not Sure,"49,00","139,95",No Product Found,,Not Sure,No Offer ID
5712195042721,Not Sure,"75,00","259,95",No Product Found,,Not Sure,No Offer ID
5712195042707,Not Sure,"75,00","259,95",No Product Found,,Not Sure,No Offer ID
5712195038083,Not Sure,"59,00","179,00",No Product Found,,Not Sure,No Offer ID
5712195038106,Not Sure,"59,00","179,00",No Product Found,,Not Sure,No Offer ID
5712195038854,Not Sure,"196,00","599,95",No Product Found,,Not Sure,No Offer ID
5712195038830,Not Sure,"196,00","599,95",No Product Found,,Not Sure,No Offer ID
5712195029906,Not Sure,"85,85","229,95",No Product Found,,Not Sure,No Offer ID
5712195029784,Caramel,"346,57","1049,95",Nordic Nest,643,Caramel,963cb5b33c50960125569d4367e86fda
5712195030360,Not Sure,"536,77","1289,95",No Product Found,,Not Sure,No Offer ID
5712195030322,Nature,"498,14","1279,95",Jollyroom,899,Nature,12cca7b59943febeebad32a28255fab1
5712195030261,Not Sure,"196,00","599,95",No Product Found,,Not Sure,No Offer ID
5712195030223,Not Sure,"196,00","599,95",No Product Found,,Not Sure,No Offer ID
5712195042660,Not Sure,"78,50","219,95",No Product Found,,Not Sure,No Offer ID
5712195042684,Not Sure,"78,50","219,95",No Product Found,,Not Sure,No Offer ID
5712195018054,Not Sure,"49,00","199,95",No Product Found,,Not Sure,No Offer ID
5712195038816,Not Sure,"246,12","649,95",No Product Found,,Not Sure,No Offer ID
5712195038793,Not Sure,"196,00","599,95",No Product Found,,Not Sure,No Offer ID
5712195037406,Coral,"227,66","599,95",Kids-World,559.95,Coral,46f4c3aa28ff844abfb559d457b4363b
5712195036164,Not Sure,"75,00","259,95",No Product Found,,Not Sure,No Offer ID
5712195029722,Not Sure,"85,85","229,95",No Product Found,,Not Sure,No Offer ID
5712195029708,Nature,"923,05","2599,95",Jollyroom,1199,Nature,ababfe777764b9c77c8a032243da18b3
5712195030209,Not Sure,"196,00","599,95",No Product Found,,Not Sure,No Offer ID
5712195030148,Not Sure,"196,00","599,95",No Product Found,,Not Sure,No Offer ID
5712195030124,Not Sure,"98,43","259,95",No Product Found,,Not Sure,No Offer ID
5712195017903,Not Sure,"172,28","529,95",No Product Found,,Not Sure,No Offer ID
5712195037109,Not Sure,"270,16","829,95",No Product Found,,Not Sure,No Offer ID
5712195036140,Nature,"553,82","1499,95",Kids-World,1384.95,Nature,83045461e776db61c38cb32c96f504d4
5712195029647,Not Sure,"346,57","1049,95",No Product Found,,Not Sure,No Offer ID
5712195031565,Choko,"536,77","1289,95",Nordic Nest,768,Choko,6fc4773bd93069fc7eb0a5fbc0dc1a69
5712195031565,Choko,"536,77","1289,95",Kids-World,800.12,Choko,9dd60b95c9534760d954985104293243
5712195029609,Not Sure,"215,35","549,95",No Product Found,,Not Sure,No Offer ID
5712195031541,Choko,"536,77","1289,95",Kitchentime,722,Choko,df7b73cc56f63ab8891ae7f3c828495f
5712195031541,Choko,"536,77","1289,95",Kids-World,738.57,Choko,b8cbb259bb8fd7ca8d02efc615f9b7a5
5712195031541,Choko,"536,77","1289,95",Nordic Nest,786,Choko,f690b9d0e373b5aab709c0708d264258
5712195030087,Not Sure,"150,83","459,95",No Product Found,,Not Sure,No Offer ID
5712195023935,Not Sure,"536,77","1289,95",No Product Found,,Not Sure,No Offer ID
5712195017866,Not Sure,"76,43","229,95",No Product Found,,Not Sure,No Offer ID
5712195017842,Not Sure,"76,43","229,95",No Product Found,,Not Sure,No Offer ID
5712195017828,Multi,"536,77","1289,95",Kids-World,738.57,Multi,5db1f4d43db051b7d808166733e24ba7
5712195017828,Multi,"536,77","1289,95",Kids-World,1128.95,Multi,36f6c21a114c838ab46207aa6f5fae61
5712195037086,Not Sure,"196,00","599,95",No Product Found,,Not Sure,No Offer ID
5712195037062,Beige,"196,00","599,95",Nordic Nest,360,Beige,e45b0fcbff75ecadafa9deeb439f3fd4
5712195037062,Beige,"196,00","599,95",Kitchentime,420,Beige,b00ccc621c3382635950054380f108ed
5712195037062,Beige,"196,00","599,95",Royal Design,420,Beige,7a3c09de7e188c87f806f515cd0454af
5712195037048,Not Sure,"196,00","599,95",No Product Found,,Not Sure,No Offer ID
5712195037567,Not Sure,"85,85","229,95",No Product Found,,Not Sure,No Offer ID
5712195029562,Not Sure,"149,00","449,95",No Product Found,,Not Sure,No Offer ID
5712195031831,Not Sure,"59,00","179,00",No Product Found,,Not Sure,No Offer ID
5712195025007,Not Sure,"493,38","1499,95",No Product Found,,Not Sure,No Offer ID
5712195025892,Not Sure,"59,13","179,95",No Product Found,,Not Sure,No Offer ID
5712195017132,Not Sure,"141,51","379,95",No Product Found,,Not Sure,No Offer ID
5712195017149,Not Sure,"141,51","379,95",No Product Found,,Not Sure,No Offer ID
5712195037543,Not Sure,"85,85","229,95",No Product Found,,Not Sure,No Offer ID
5712195037420,Choko,"85,85","229,95",Jollyroom,189,Choko,7e690059025a0846b9498d1e1616751e
5712195035426,Not Sure,"85,85","229,95",No Product Found,,Not Sure,No Offer ID
5712195031817,Not Sure,"59,13","179,95",No Product Found,,Not Sure,No Offer ID
5712195029524,Not Sure,"59,00","179,00",No Product Found,,Not Sure,No Offer ID
5712195029487,Not Sure,"59,13","179,95",No Product Found,,Not Sure,No Offer ID
5712195025878,Clay,"59,13","179,95",BoboHome,188.1,Clay,a5f44c166a5cf9a217e622b79f79902b
5712195022259,Multi,"861,51","2299,95",Nordic Nest,1240,Multi,fa48ac87594bdda299229e0d56cbeeab
5712195022136,Not Sure,"493,38","1499,95",No Product Found,,Not Sure,No Offer ID
5712195010928,Not Sure,"49,00","149,95",No Product Found,,Not Sure,No Offer ID
5712195010911,Not Sure,"49,00","149,95",No Product Found,,Not Sure,No Offer ID
5712195056940,Clay,"49,00","199,95",Coolshop,239,Clay,92dbd7914d176aa3267d286175a6b2ed
5712195056926,Not Sure,"49,00","199,95",No Product Found,,Not Sure,No Offer ID
5712195054427,Not Sure,"24,58","69,95",No Product Found,,Not Sure,No Offer ID
5712195054403,Not Sure,"117,20","359,95",No Product Found,,Not Sure,No Offer ID
5712195037024,Not Sure,"149,00","449,95",No Product Found,,Not Sure,No Offer ID
5712195037000,Not Sure,"149,00","449,95",No Product Found,,Not Sure,No Offer ID
5712195029449,Not Sure,"59,13","179,95",No Product Found,,Not Sure,No Offer ID
5712195029401,Not Sure,"59,13","179,95",No Product Found,,Not Sure,No Offer ID
5712195029388,Not Sure,"104,58","279,95",No Product Found,,Not Sure,No Offer ID
5712195022112,Not Sure,"536,77","1289,95",No Product Found,,Not Sure,No Offer ID
5712195022099,Not Sure,"536,77","1289,95",No Product Found,,Not Sure,No Offer ID
5712195022075,Not Sure,"319,09","899,95",No Product Found,,Not Sure,No Offer ID
5712195054380,Choko,"295,63","899,95",Kitchentime,571,Choko,a00e1c9ec7c21750b41a9e62a7024350
5712195054380,Choko,"295,63","899,95",Nordic Nest,596,Choko,376a746c8f417d07dc8526b4fd17df31
5712195054366,Not Sure,"493,38","1499,95",No Product Found,,Not Sure,No Offer ID
5712195036980,Not Sure,"149,00","449,95",No Product Found,,Not Sure,No Offer ID
5712195035235,Not Sure,"49,00","139,95",No Product Found,,Not Sure,No Offer ID
5712195035211,Not Sure,"49,00","139,95",No Product Found,,Not Sure,No Offer ID
5712195035198,Not Sure,"49,00","139,95",No Product Found,,Not Sure,No Offer ID
5712195026370,Not Sure,"687,13","2089,95",No Product Found,,Not Sure,No Offer ID
5712195026332,Not Sure,"498,14","1279,95",No Product Found,,Not Sure,No Offer ID
5712195031428,Not Sure,"49,00","139,95",No Product Found,,Not Sure,No Offer ID
5712195022037,Not Sure,"88,50","279,95",No Product Found,,Not Sure,No Offer ID
5712195022006,Not Sure,"88,50","269,95",No Product Found,,Not Sure,No Offer ID
5712195021955,Not Sure,"88,50","269,95",No Product Found,,Not Sure,No Offer ID
5712195054342,Not Sure,"295,63","899,95",No Product Found,,Not Sure,No Offer ID
5712195054328,Not Sure,"493,38","1499,95",No Product Found,,Not Sure,No Offer ID
5712195054304,Not Sure,"295,63","899,95",No Product Found,,Not Sure,No Offer ID
5712195035174,Not Sure,"49,00","139,95",No Product Found,,Not Sure,No Offer ID
5712195037529,Not Sure,"295,63","909,95",No Product Found,,Not Sure,No Offer ID
5712195037505,Clay,"493,38","1499,95",Kids-World,923.37,Clay,55290e9b3bac52e0e4391678dc4ab498
5712195026240,Not Sure,"49,00","139,95",No Product Found,,Not Sure,No Offer ID
5712195031404,Not Sure,"49,00","199,95",No Product Found,,Not Sure,No Offer ID
5712195026141,Not Sure,"49,00","199,95",No Product Found,,Not Sure,No Offer ID
5712195025427,Not Sure,"246,12","649,95",No Product Found,,Not Sure,No Offer ID
5712195025403,Multi,"246,12","649,95",Nordic Nest,476,Multi,a5855cea4e08c70b8baa18829383154d
5712195024963,Not Sure,"99,88","309,95",No Product Found,,Not Sure,No Offer ID
5712195054267,Clear,"276,89","699,95",Bagaren och Kocken,407,Clear,fe410b97818b25776d31052e82aca490
5712195054243,Not Sure,"221,22","679,95",No Product Found,,Not Sure,No Offer ID
5712195036645,Choko,"49,00","199,95",Royal Design,450,Choko,5c463c7e45bb2ccf454a9358f06e4bdf
5712195036645,Choko,"49,00","199,95",Rum21,450,Choko,4d026a124ff00941f4d60d0d9761dfd5
5712195054229,Not Sure,"160,50","409,95",No Product Found,,Not Sure,No Offer ID
5712195037482,Not Sure,"295,63","909,95",No Product Found,,Not Sure,No Offer ID
5712195036966,Not Sure,"92,28","249,95",No Product Found,,Not Sure,No Offer ID
5712195036942,Not Sure,"92,28","249,95",No Product Found,,Not Sure,No Offer ID
5712195031381,Not Sure,"49,00","199,95",No Product Found,,Not Sure,No Offer ID
5712195026165,Not Sure,"49,00","199,95",No Product Found,,Not Sure,No Offer ID
5712195025915,Fudge,"59,13","179,95",Amazon,207.48,Fudge,259f0e12ee00f1b63df6e130b391ab10
5712195024949,Not Sure,"99,88","309,95",No Product Found,,Not Sure,No Offer ID
5712195021665,Not Sure,"76,43","229,95",No Product Found,,Not Sure,No Offer ID
5712195021641,Not Sure,"98,43","259,95",No Product Found,,Not Sure,No Offer ID
5712195054205,Clear,"215,35","549,95",Nordic Nest,226,Clear,906fff88f2097d2a9be8c93fe6a0da3a
5712195054205,Clear,"215,35","549,95",Kitchentime,226,Clear,96450a0bd6c66ff8e533f84ef4094bf0
5712195054205,Clear,"215,35","549,95",Bagaren och Kocken,306,Clear,0f989ff21a3c2e66c65ac5d9256e679c
5712195054205,Clear,"215,35","549,95",Bagaren och Kocken,360,Clear,390fb7db662ae00ccde76c223bcd1e11
5712195050818,Not Sure,"221,22","679,95",No Product Found,,Not Sure,No Offer ID
5712195050672,Not Sure,"153,82","399,95",No Product Found,,Not Sure,No Offer ID
5712195050610,Not Sure,"110,74","299,95",No Product Found,,Not Sure,No Offer ID
5712195050597,Not Sure,"1599,97","4299,95",No Product Found,,Not Sure,No Offer ID
5712195050504,Rose,"369,20","979,95",Bagaren och Kocken,608,Rose,b5b3b04fe44a8774a3ebdddc275edaea
5712195050504,Rose,"369,20","979,95",Nordic Nest,608,Rose,d8e51366c30df6ebf1fa523f602e69e0
5712195050504,Rose,"369,20","979,95",Kitchentime,608,Rose,a9bd64f18f71f98f7a90f242b1245ffa
5712195050405,Not Sure,"734,71","2249,95",No Product Found,,Not Sure,No Offer ID
5712195050375,Not Sure,"734,71","2249,95",No Product Found,,Not Sure,No Offer ID
5712195036928,Not Sure,"76,43","239,95",No Product Found,,Not Sure,No Offer ID
5712195052157,Not Sure,"117,20","359,95",No Product Found,,Not Sure,No Offer ID
5712195052133,Not Sure,"166,12","439,95",No Product Found,,Not Sure,No Offer ID
5712195052119,Not Sure,"117,20","359,95",No Product Found,,Not Sure,No Offer ID
5712195051839,Not Sure,"615,35","1599,95",No Product Found,,Not Sure,No Offer ID
5712195051693,Not Sure,"369,20","979,95",No Product Found,,Not Sure,No Offer ID
5712195051495,Not Sure,"295,63","899,95",No Product Found,,Not Sure,No Offer ID
5712195051471,Not Sure,"493,38","1499,95",No Product Found,,Not Sure,No Offer ID
5712195051457,Not Sure,"734,71","2249,95",No Product Found,,Not Sure,No Offer ID
5712195051433,Not Sure,"346,57","1049,95",No Product Found,,Not Sure,No Offer ID
5712195051419,Not Sure,"196,00","599,95",No Product Found,,Not Sure,No Offer ID
5712195051396,Not Sure,"196,00","599,95",No Product Found,,Not Sure,No Offer ID
5712195051372,Caramel,"196,00","599,95",BoboHome,599,Caramel,20bdccde565eadad80fd007f9c8e343c
5712195051358,Dusty,"498,14","1279,95",Coolshop,1424,Dusty,d3f293ec8a4bbddfea786619fdbade90
5712195051358,Dusty,"498,14","1279,95",Kitchentime,1434,Dusty,9282b3d4b5139b4f9fa0f482abbb2ab1
5712195025755,Not Sure,"493,38","1499,95",No Product Found,,Not Sure,No Offer ID
5712195049621,Not Sure,"640,19","1949,95",No Product Found,,Not Sure,No Offer ID
5712195049546,Not Sure,"881,89","2299,95",No Product Found,,Not Sure,No Offer ID
5712195049522,Not Sure,"881,89","2299,95",No Product Found,,Not Sure,No Offer ID
5712195049485,Not Sure,"881,89","2299,95",No Product Found,,Not Sure,No Offer ID
5712195049461,Not Sure,"881,89","2299,95",No Product Found,,Not Sure,No Offer ID
5712195049447,Not Sure,"881,89","2299,95",No Product Found,,Not Sure,No Offer ID
5712195049409,Not Sure,"881,89","2299,95",No Product Found,,Not Sure,No Offer ID
5712195049386,Not Sure,"881,89","2299,95",No Product Found,,Not Sure,No Offer ID
5712195049348,Not Sure,"881,89","2299,95",No Product Found,,Not Sure,No Offer ID
5712195049300,Not Sure,"881,89","2299,95",No Product Found,,Not Sure,No Offer ID
5712195049287,Not Sure,"881,89","2299,95",No Product Found,,Not Sure,No Offer ID
5712195025854,Not Sure,"59,13","179,95",No Product Found,,Not Sure,No Offer ID
5712195018696,Not Sure,"338,43","899,95",No Product Found,,Not Sure,No Offer ID
5712195050344,Not Sure,"734,71","2249,95",No Product Found,,Not Sure,No Offer ID
5712195050313,Not Sure,"1871,47","4629,95",No Product Found,,Not Sure,No Offer ID
5712195050283,Not Sure,"1871,47","4629,95",No Product Found,,Not Sure,No Offer ID
5712195050252,Not Sure,"1871,47","4629,95",No Product Found,,Not Sure,No Offer ID
5712195050214,Not Sure,"139,00","395,00",No Product Found,,Not Sure,No Offer ID
5712195050153,Taupe,"369,20","979,95",Bagaren och Kocken,980,Taupe,8c2303b7eef228b3dd20b1b30b46689f
5712195050139,Ice,"369,20","979,95",Lampemesteren,685,Ice,b885bcadcee86ed34b21984b45baeb8d
5712195050139,Ice,"369,20","979,95",Bagaren och Kocken,897,Ice,bb0d4c1b7b1b5696782151e0242743e9
5712195050092,Rose,"369,20","979,95",Lampemesteren,980,Rose,a4a3d9991d09aba8c238f0b5a99f8a23
5712195050078,Taupe,"369,20","979,95",Lampemesteren,980,Taupe,6d46f738844bbb250a9048be3d1adb9a
5712195050054,Not Sure,"676,89","1799,95",No Product Found,,Not Sure,No Offer ID
5712195051334,Caramel,"498,14","1279,95",Royal Design,768,Caramel,9f808602d52c646149f61123e8290fdd
5712195051334,Caramel,"498,14","1279,95",Rum21,768,Caramel,b1120922f260163961b9b46b53579418
5712195051310,Offwhite,"498,14","1279,95",Amazon,1295.4,Offwhite,d56ed3b0da05bbb8cccf71e77e75994b
5712195051310,Offwhite,"498,14","1279,95",Coolshop,1499,Offwhite,27fabbe6dcd22c410409396905578a75
5712195051297,Dusty,"172,28","529,95",Royal Design,530,Dusty,082a4cf2bd4637fff7af48deb5fd7f24
5712195051297,Dusty,"172,28","529,95",Rum21,530,Dusty,f6daf4a7fae374059006b357cf029425
5712195051273,Not Sure,"172,28","529,95",No Product Found,,Not Sure,No Offer ID
5712195051259,Not Sure,"172,28","529,95",No Product Found,,Not Sure,No Offer ID
5712195051235,Not Sure,"172,28","529,95",No Product Found,,Not Sure,No Offer ID
5712195051198,Not Sure,"221,22","679,95",No Product Found,,Not Sure,No Offer ID
5712195051150,Lavender,"85,85","229,95",Nordic Nest,161,Lavender,df1a65265ec5f24951fb9b5f9c29fb6e
5712195051150,Lavender,"85,85","229,95",Bagaren och Kocken,161,Lavender,0cf2e1b032b222c287d5ffad0448e76d
5712195051150,Lavender,"85,85","229,95",Kitchentime,162,Lavender,4a8e4872cdb801942c2529ac8c7652a8
5712195051136,Not Sure,"76,43","229,95",No Product Found,,Not Sure,No Offer ID
5712195050993,Not Sure,"125,36","379,95",No Product Found,,Not Sure,No Offer ID
5712195050979,Not Sure,"76,43","229,95",No Product Found,,Not Sure,No Offer ID
5712195050955,Not Sure,"493,38","1499,95",No Product Found,,Not Sure,No Offer ID
5712195050931,Not Sure,"295,63","899,95",No Product Found,,Not Sure,No Offer ID
5712195050917,Not Sure,"493,38","1499,95",No Product Found,,Not Sure,No Offer ID
5712195050894,Not Sure,"295,63","899,95",No Product Found,,Not Sure,No Offer ID
5712195049263,Not Sure,"881,89","2299,95",No Product Found,,Not Sure,No Offer ID
5712195049201,Not Sure,"881,89","2299,95",No Product Found,,Not Sure,No Offer ID
5712195049027,Not Sure,"536,77","1289,95",No Product Found,,Not Sure,No Offer ID
5712195031626,Not Sure,"536,77","1289,95",No Product Found,,Not Sure,No Offer ID
5712195054182,Grey,"137,58","429,95",Nordic Nest,242,Grey,9cb087609f2f9661f644c872a5af3be2
5712195054182,Grey,"137,58","429,95",Kitchentime,246,Grey,f9c680608605e1ec0708f39a8de53ae4
5712195054168,Clear,"184,58","499,95",Bagaren och Kocken,259,Clear,7647ebf88b310333643c2cfa35d5107b
5712195054144,Grey,"117,20","359,95",Nordic Nest,203,Grey,040a6e577383f83e5631de3ea3c89400
5712195054144,Grey,"117,20","359,95",Kitchentime,206,Grey,730be883f5bad1efbdabc9f739c7d20f
5712195050030,Not Sure,"621,18","1769,95",No Product Found,,Not Sure,No Offer ID
5712195050016,Not Sure,"621,18","1769,95",No Product Found,,Not Sure,No Offer ID
5712195049997,Not Sure,"246,69","749,95",No Product Found,,Not Sure,No Offer ID
5712195043216,Not Sure,"139,00","395,00",No Product Found,,Not Sure,No Offer ID
5712195043339,Not Sure,"172,00","522,00",No Product Found,,Not Sure,No Offer ID
5712195048983,Not Sure,"536,77","1289,95",No Product Found,,Not Sure,No Offer ID
5712195048822,Not Sure,"49,00","139,95",No Product Found,,Not Sure,No Offer ID
5712195048808,Not Sure,"49,00","139,95",No Product Found,,Not Sure,No Offer ID
5712195048785,Not Sure,"49,00","199,95",No Product Found,,Not Sure,No Offer ID
5712195048761,Not Sure,"49,00","199,95",No Product Found,,Not Sure,No Offer ID
5712195048747,Not Sure,"49,00","199,95",No Product Found,,Not Sure,No Offer ID
5712195048686,Not Sure,"196,00","599,95",No Product Found,,Not Sure,No Offer ID
5712195048549,Dark,"553,82","1499,95",Lampemesteren,1025,Dark,0505b3eab6db01cf3fee7c587fa09ac6
