Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Variant SKU,Variant Barcode,Variant Grams,Variant Inventory Tracker,Variant Inventory Quantity,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Requires Shipping,Variant Taxable,Image Src,Image Position,Status
222_GUNGDOT_0300,CROTON S PLASTVÄXT EXOTERRA,<br><br>,EXOTERRA,Reptil,"Bottenmaterial, Inredning","EXOTERRA, Reptil, Bottenmaterial, Inredning",True,Title,Default Title,222.GUNGDOT.0300,015561230001,100,shopify,0,deny,manual,34.3,True,True,https://d27ahaa1qqlr90.cloudfront.net/fit-in/800x800/filters:fill(white):background_color(white):etag(dbc615135ce66d2f4631539c9b2b58a4):format(jpeg)/imazo/_mcpict/A222.0300.jpg,1,active
222_GUNGDOT_0301,AMAPALLO S PLASTVÄXT EXOTERRA,<br><br>,EXOTERRA,Reptil,"Bottenmaterial, Inredning","EXOTERRA, Reptil, Bottenmaterial, Inredning",True,Title,Default Title,222.GUNGDOT.0301,015561230018,100,shopify,0,deny,manual,37.8,True,True,https://d27ahaa1qqlr90.cloudfront.net/fit-in/800x800/filters:fill(white):background_color(white):etag(dbc615135ce66d2f4631539c9b2b58a4):format(jpeg)/imazo/_mcpict/A222.0301.jpg,1,active
222_GUNGDOT_0302,MANDARIN S PLASTVÄXT EXOTERRA,<br><br>,EXOTERRA,Reptil,"Bottenmaterial, Inredning","EXOTERRA, Reptil, Bottenmaterial, Inredning",True,Title,Default Title,222.GUNGDOT.0302,015561230025,100,shopify,0,deny,manual,37.8,True,True,https://d27ahaa1qqlr90.cloudfront.net/fit-in/800x800/filters:fill(white):background_color(white):etag(dbc615135ce66d2f4631539c9b2b58a4):format(jpeg)/imazo/_mcpict/A222.0302.jpg,1,active
222_GUNGDOT_0310,CROTON M PLASTVÄXT EXOTERRA,<br><br>,EXOTERRA,Reptil,"Bottenmaterial, Inredning","EXOTERRA, Reptil, Bottenmaterial, Inredning",True,Title,Default Title,222.GUNGDOT.0310,015561230100,100,shopify,27,deny,manual,58.8,True,True,https://d27ahaa1qqlr90.cloudfront.net/fit-in/800x800/filters:fill(white):background_color(white):etag(dbc615135ce66d2f4631539c9b2b58a4):format(jpeg)/imazo/_mcpict/A222.0310.jpg,1,active
222_GUNGDOT_0311,AMAPALLO M PLASTVÄXT EXOTERRA,<br><br>,EXOTERRA,Reptil,"Bottenmaterial, Inredning","EXOTERRA, Reptil, Bottenmaterial, Inredning",True,Title,Default Title,222.GUNGDOT.0311,015561230117,100,shopify,88,deny,manual,64.4,True,True,https://d27ahaa1qqlr90.cloudfront.net/fit-in/800x800/filters:fill(white):background_color(white):etag(dbc615135ce66d2f4631539c9b2b58a4):format(jpeg)/imazo/_mcpict/A222.0311.jpg,1,active
222_GUNGDOT_0312,MANDARIN M PLASTVÄXT EXOTERRA,<br><br>,EXOTERRA,Reptil,"Bottenmaterial, Inredning","EXOTERRA, Reptil, Bottenmaterial, Inredning",True,Title,Default Title,222.GUNGDOT.0312,015561230124,100,shopify,0,deny,manual,64.4,True,True,https://d27ahaa1qqlr90.cloudfront.net/fit-in/800x800/filters:fill(white):background_color(white):etag(dbc615135ce66d2f4631539c9b2b58a4):format(jpeg)/imazo/_mcpict/A222.0312.jpg,1,active
222_GUNGDOT_0320,CROTON L PLASTVÄXT EXOTERRA,<br><br>,EXOTERRA,Reptil,"Bottenmaterial, Inredning","EXOTERRA, Reptil, Bottenmaterial, Inredning",True,Title,Default Title,222.GUNGDOT.0320,015561230209,100,shopify,82,deny,manual,98.0,True,True,https://d27ahaa1qqlr90.cloudfront.net/fit-in/800x800/filters:fill(white):background_color(white):etag(dbc615135ce66d2f4631539c9b2b58a4):format(jpeg)/imazo/_mcpict/A222.0320.jpg,1,active
222_GUNGDOT_0321,AMAPALLO L PLASTVÄXT EXOTERRA,<br><br>,EXOTERRA,Reptil,"Bottenmaterial, Inredning","EXOTERRA, Reptil, Bottenmaterial, Inredning",True,Title,Default Title,222.GUNGDOT.0321,015561230216,100,shopify,31,deny,manual,106.4,True,True,https://d27ahaa1qqlr90.cloudfront.net/fit-in/800x800/filters:fill(white):background_color(white):etag(dbc615135ce66d2f4631539c9b2b58a4):format(jpeg)/imazo/_mcpict/A222.0321.jpg,1,active
222_GUNGDOT_0322,MANDARIN L PLASTVÄXT EXOTERRA,<br><br>,EXOTERRA,Reptil,"Bottenmaterial, Inredning","EXOTERRA, Reptil, Bottenmaterial, Inredning",True,Title,Default Title,222.GUNGDOT.0322,015561230223,100,shopify,0,deny,manual,106.4,True,True,https://d27ahaa1qqlr90.cloudfront.net/fit-in/800x800/filters:fill(white):background_color(white):etag(dbc615135ce66d2f4631539c9b2b58a4):format(jpeg)/imazo/_mcpict/A222.0322.jpg,1,active
222_GUNGDOT_0330,FICUS S PLASTVÄXT EXOTERRA,<br><br>,EXOTERRA,Reptil,"Bottenmaterial, Inredning","EXOTERRA, Reptil, Bottenmaterial, Inredning",True,Title,Default Title,222.GUNGDOT.0330,015561230308,100,shopify,0,deny,manual,45.5,True,True,https://d27ahaa1qqlr90.cloudfront.net/fit-in/800x800/filters:fill(white):background_color(white):etag(dbc615135ce66d2f4631539c9b2b58a4):format(jpeg)/imazo/_mcpict/A222.0330.jpg,1,active
222_GUNGDOT_0331,RUCUS S PLASTVÄXT EXOTERRA,<br><br>,EXOTERRA,Reptil,"Bottenmaterial, Inredning","EXOTERRA, Reptil, Bottenmaterial, Inredning",True,Title,Default Title,222.GUNGDOT.0331,015561230315,100,shopify,150,deny,manual,45.5,True,True,https://d27ahaa1qqlr90.cloudfront.net/fit-in/800x800/filters:fill(white):background_color(white):etag(dbc615135ce66d2f4631539c9b2b58a4):format(jpeg)/imazo/_mcpict/A222.0331.jpg,1,active
222_GUNGDOT_0332,ABULITON S PLASTVÄXT EXOTERRA,<br><br>,EXOTERRA,Reptil,"Bottenmaterial, Inredning","EXOTERRA, Reptil, Bottenmaterial, Inredning",True,Title,Default Title,222.GUNGDOT.0332,015561230322,100,shopify,47,deny,manual,45.5,True,True,https://d27ahaa1qqlr90.cloudfront.net/fit-in/800x800/filters:fill(white):background_color(white):etag(dbc615135ce66d2f4631539c9b2b58a4):format(jpeg)/imazo/_mcpict/A222.0332.jpg,1,active
222_GUNGDOT_0340,FICUS M PLASTVÄXT EXOTERRA,<br><br>,EXOTERRA,Reptil,"Bottenmaterial, Inredning","EXOTERRA, Reptil, Bottenmaterial, Inredning",True,Title,Default Title,222.GUNGDOT.0340,015561230407,100,shopify,176,deny,manual,70.7,True,True,https://d27ahaa1qqlr90.cloudfront.net/fit-in/800x800/filters:fill(white):background_color(white):etag(dbc615135ce66d2f4631539c9b2b58a4):format(jpeg)/imazo/_mcpict/A222.0340.jpg,1,active
222_GUNGDOT_0341,RUCUS M PLASTVÄXT EXOTERRA,<br><br>,EXOTERRA,Reptil,"Bottenmaterial, Inredning","EXOTERRA, Reptil, Bottenmaterial, Inredning",True,Title,Default Title,222.GUNGDOT.0341,015561230414,100,shopify,107,deny,manual,70.7,True,True,https://d27ahaa1qqlr90.cloudfront.net/fit-in/800x800/filters:fill(white):background_color(white):etag(dbc615135ce66d2f4631539c9b2b58a4):format(jpeg)/imazo/_mcpict/A222.0341.jpg,1,active
222_GUNGDOT_0342,ABUTILON M PLASTVÄXT EXOTERRA,<br><br>,EXOTERRA,Reptil,"Bottenmaterial, Inredning","EXOTERRA, Reptil, Bottenmaterial, Inredning",True,Title,Default Title,222.GUNGDOT.0342,015561230421,100,shopify,138,deny,manual,70.7,True,True,https://d27ahaa1qqlr90.cloudfront.net/fit-in/800x800/filters:fill(white):background_color(white):etag(dbc615135ce66d2f4631539c9b2b58a4):format(jpeg)/imazo/_mcpict/A222.0342.jpg,1,active
222_GUNGDOT_0350,FICUS L PLASTVÄXT EXOTERRA,<br><br>,EXOTERRA,Reptil,"Bottenmaterial, Inredning","EXOTERRA, Reptil, Bottenmaterial, Inredning",True,Title,Default Title,222.GUNGDOT.0350,015561230506,100,shopify,113,deny,manual,105.7,True,True,https://d27ahaa1qqlr90.cloudfront.net/fit-in/800x800/filters:fill(white):background_color(white):etag(dbc615135ce66d2f4631539c9b2b58a4):format(jpeg)/imazo/_mcpict/A222.0350.jpg,1,active
222_GUNGDOT_0351,RUCUS L PLASTVÄXT EXOTERRA,<br><br>,EXOTERRA,Reptil,"Bottenmaterial, Inredning","EXOTERRA, Reptil, Bottenmaterial, Inredning",True,Title,Default Title,222.GUNGDOT.0351,015561230513,100,shopify,90,deny,manual,123.2,True,True,https://d27ahaa1qqlr90.cloudfront.net/fit-in/800x800/filters:fill(white):background_color(white):etag(dbc615135ce66d2f4631539c9b2b58a4):format(jpeg)/imazo/_mcpict/A222.0351.jpg,1,active
222_GUNGDOT_0352,ABUTILON L PLASTVÄXT EXOTERRA,<br><br>,EXOTERRA,Reptil,"Bottenmaterial, Inredning","EXOTERRA, Reptil, Bottenmaterial, Inredning",True,Title,Default Title,222.GUNGDOT.0352,015561230520,100,shopify,196,deny,manual,105.7,True,True,https://d27ahaa1qqlr90.cloudfront.net/fit-in/800x800/filters:fill(white):background_color(white):etag(dbc615135ce66d2f4631539c9b2b58a4):format(jpeg)/imazo/_mcpict/A222.0352.jpg,1,active
222_GUNGDOT_0892,BROMELIA M EXOTERRA,<br><br>,EXOTERRA,Reptil,"Bottenmaterial, Inredning","EXOTERRA, Reptil, Bottenmaterial, Inredning",True,Title,Default Title,222.GUNGDOT.0892,015561229760,100,shopify,151,deny,manual,154.0,True,True,https://d27ahaa1qqlr90.cloudfront.net/fit-in/800x800/filters:fill(white):background_color(white):etag(dbc615135ce66d2f4631539c9b2b58a4):format(jpeg)/imazo/_mcpict/A222.0892.jpg,1,active
222_GUNGDOT_2055,GROTTA DÖSKALLE EXOTERRA,<br><br>,EXOTERRA,Reptil,"Bottenmaterial, Inredning","EXOTERRA, Reptil, Bottenmaterial, Inredning",True,Title,Default Title,222.GUNGDOT.2055,015561228558,100,shopify,0,deny,manual,151.2,True,True,https://d27ahaa1qqlr90.cloudfront.net/fit-in/800x800/filters:fill(white):background_color(white):etag(dbc615135ce66d2f4631539c9b2b58a4):format(jpeg)/imazo/_mcpict/A222.2055.jpg,1,active
222_GUNGDOT_2056,GROTTA KROKODIL KRANIUM EXOTERRA,<br><br>,EXOTERRA,Reptil,"Bottenmaterial, Inredning","EXOTERRA, Reptil, Bottenmaterial, Inredning",True,Title,Default Title,222.GUNGDOT.2056,015561228565,100,shopify,0,deny,manual,120.4,True,True,https://d27ahaa1qqlr90.cloudfront.net/fit-in/800x800/filters:fill(white):background_color(white):etag(dbc615135ce66d2f4631539c9b2b58a4):format(jpeg)/imazo/_mcpict/A222.2056.jpg,1,active
222_GUNGDOT_2057,GROTTA BUFFEL KRANIUM EXOTERRA,<br><br>,EXOTERRA,Reptil,"Bottenmaterial, Inredning","EXOTERRA, Reptil, Bottenmaterial, Inredning",True,Title,Default Title,222.GUNGDOT.2057,015561228572,100,shopify,0,deny,manual,169.4,True,True,https://d27ahaa1qqlr90.cloudfront.net/fit-in/800x800/filters:fill(white):background_color(white):etag(dbc615135ce66d2f4631539c9b2b58a4):format(jpeg)/imazo/_mcpict/A222.2057.jpg,1,active
222_GUNGDOT_2059,GROTTA T REX KRANIUM EXOTERRA,<br><br>,EXOTERRA,Reptil,"Bottenmaterial, Inredning","EXOTERRA, Reptil, Bottenmaterial, Inredning",True,Title,Default Title,222.GUNGDOT.2059,015561228596,100,shopify,0,deny,manual,183.4,True,True,https://d27ahaa1qqlr90.cloudfront.net/fit-in/800x800/filters:fill(white):background_color(white):etag(dbc615135ce66d2f4631539c9b2b58a4):format(jpeg)/imazo/_mcpict/A222.2059.jpg,1,active
222_GUNGDOT_2060,GROTTA DINOSAURIE ÄGG EXOTERRA,"<br>Naturligt fossilt utseende
Smälter in i alla typer av terrarium
Ger ett säkert gömställe
Hjälper till att förhindra stress
Idealisk för att skapa ett fuktigt mikroklimat<br>",EXOTERRA,Reptil,"Bottenmaterial, Inredning","EXOTERRA, Reptil, Bottenmaterial, Inredning",True,Title,Default Title,222.GUNGDOT.2060,015561228411,100,shopify,0,deny,manual,217.0,True,True,https://d27ahaa1qqlr90.cloudfront.net/fit-in/800x800/filters:fill(white):background_color(white):etag(dbc615135ce66d2f4631539c9b2b58a4):format(jpeg)/imazo/_mcpict/A222.2060.jpg,1,active
222_GUNGDOT_2075,KROKAR TILL PT2874,<br><br>,EXOTERRA,Reptil,"Bottenmaterial, Inredning","EXOTERRA, Reptil, Bottenmaterial, Inredning",True,Title,Default Title,222.GUNGDOT.2075,015561227995,100,shopify,7,deny,manual,23.8,True,True,https://d27ahaa1qqlr90.cloudfront.net/fit-in/800x800/filters:fill(white):background_color(white):etag(dbc615135ce66d2f4631539c9b2b58a4):format(jpeg)/imazo/_mcpict/A222.2075.jpg,1,active
222_GUNGDOT_2120,GROTTA CANOPY CAVE EXOTERRA,<br><br>,EXOTERRA,Reptil,"Bottenmaterial, Inredning","EXOTERRA, Reptil, Bottenmaterial, Inredning",True,Title,Default Title,222.GUNGDOT.2120,015561228701,100,shopify,0,deny,manual,179.2,True,True,https://d27ahaa1qqlr90.cloudfront.net/fit-in/800x800/filters:fill(white):background_color(white):etag(dbc615135ce66d2f4631539c9b2b58a4):format(jpeg)/imazo/_mcpict/A222.2120.jpg,1,active
222_GUNGDOT_2130,GROTTA COCONUT NESTING & EGG -LAYING 11.5x9.5CM,"Perfekt grotta för reptiler att gömma sig och lägga ägg!<br>Ger en tropisk touch till terrariet
Ger ett säkert ställe för pilgiftsgrodor att lägga ägg
Förenklar övervakning och utplockning av ägg
Idealiskt för att skapa ett fuktigt mikroklimat föratt gömma sig, ömsa och lägga ägg
Mjuk, icke-porös yta absorberar inte skadliga bakterier<br>",EXOTERRA,Reptil,"Bottenmaterial, Inredning","EXOTERRA, Reptil, Bottenmaterial, Inredning",True,Title,Default Title,222.GUNGDOT.2130,015561228763,100,shopify,7,deny,manual,151.2,True,True,https://d27ahaa1qqlr90.cloudfront.net/fit-in/800x800/filters:fill(white):background_color(white):etag(dbc615135ce66d2f4631539c9b2b58a4):format(jpeg)/imazo/_mcpict/A222.2130.jpg,1,active
222_GUNGDOT_2600,GROTTA SKÖLDPADDA 41x28x21CM EXOTERRA,<br><br>,EXOTERRA,Reptil,"Bottenmaterial, Inredning","EXOTERRA, Reptil, Bottenmaterial, Inredning",True,Title,Default Title,222.GUNGDOT.2600,015561229227,100,shopify,145,deny,manual,480.2,True,True,https://d27ahaa1qqlr90.cloudfront.net/fit-in/800x800/filters:fill(white):background_color(white):etag(dbc615135ce66d2f4631539c9b2b58a4):format(jpeg)/imazo/_mcpict/A222.2600.jpg,1,active
222_GUNGDOT_2618,MAGNETFÄSTEN TILL EXOTERRA LANDDEL 2PACK,<br><br>,EXOTERRA,Reptil,"Bottenmaterial, Inredning","EXOTERRA, Reptil, Bottenmaterial, Inredning",True,Title,Default Title,222.GUNGDOT.2618,015561238038,100,shopify,2,deny,manual,27.3,True,True,https://d27ahaa1qqlr90.cloudfront.net/fit-in/800x800/filters:fill(white):background_color(white):etag(dbc615135ce66d2f4631539c9b2b58a4):format(jpeg)/imazo/_mcpict/A222.2618.jpg,1,active
222_GUNGDOT_2704,TIKI VATTENSKÅL EXOTERRA,<br><br>,EXOTERRA,Reptil,"Bottenmaterial, Inredning","EXOTERRA, Reptil, Bottenmaterial, Inredning",True,Title,Default Title,222.GUNGDOT.2704,015561231626,100,shopify,94,deny,manual,46.9,True,True,https://d27ahaa1qqlr90.cloudfront.net/fit-in/800x800/filters:fill(white):background_color(white):etag(dbc615135ce66d2f4631539c9b2b58a4):format(jpeg)/imazo/_mcpict/A222.2704.jpg,1,active
222_GUNGDOT_2720,GROTTA ANANAS EXOTERRA,<br><br>,EXOTERRA,Reptil,"Bottenmaterial, Inredning","EXOTERRA, Reptil, Bottenmaterial, Inredning",True,Title,Default Title,222.GUNGDOT.2720,015561231602,100,shopify,41,deny,manual,156.8,True,True,https://d27ahaa1qqlr90.cloudfront.net/fit-in/800x800/filters:fill(white):background_color(white):etag(dbc615135ce66d2f4631539c9b2b58a4):format(jpeg)/imazo/_mcpict/A222.2720.jpg,1,active
222_GUNGDOT_2730,VATTENSKÅL KOKOSNÖTEXOTERRA,<br><br>,EXOTERRA,Reptil,"Bottenmaterial, Inredning","EXOTERRA, Reptil, Bottenmaterial, Inredning",True,Title,Default Title,222.GUNGDOT.2730,015561231589,100,shopify,62,deny,manual,61.6,True,True,https://d27ahaa1qqlr90.cloudfront.net/fit-in/800x800/filters:fill(white):background_color(white):etag(dbc615135ce66d2f4631539c9b2b58a4):format(jpeg)/imazo/_mcpict/A222.2730.jpg,1,active
222_GUNGDOT_2732,VATTENSKÅL/GROTTA KOKOSNÖT EXOTERRA,<br><br>,EXOTERRA,Reptil,"Bottenmaterial, Inredning","EXOTERRA, Reptil, Bottenmaterial, Inredning",True,Title,Default Title,222.GUNGDOT.2732,015561231596,100,shopify,108,deny,manual,117.6,True,True,https://d27ahaa1qqlr90.cloudfront.net/fit-in/800x800/filters:fill(white):background_color(white):etag(dbc615135ce66d2f4631539c9b2b58a4):format(jpeg)/imazo/_mcpict/A222.2732.jpg,1,active
222_GUNGDOT_2740,VATTENSKÅL/GROTTA DINOSAURIEÄGG 11x14x11CM EXOTERRA,<br><br>,EXOTERRA,Reptil,"Bottenmaterial, Inredning","EXOTERRA, Reptil, Bottenmaterial, Inredning",True,Title,Default Title,222.GUNGDOT.2740,015561228404,100,shopify,27,deny,manual,86.1,True,True,https://d27ahaa1qqlr90.cloudfront.net/fit-in/800x800/filters:fill(white):background_color(white):etag(dbc615135ce66d2f4631539c9b2b58a4):format(jpeg)/imazo/_mcpict/A222.2740.jpg,1,active
222_GUNGDOT_2742,GROTTA DINOSAURIEBEN 19x8x7CM EXOTERRA,<br><br>,EXOTERRA,Reptil,"Bottenmaterial, Inredning","EXOTERRA, Reptil, Bottenmaterial, Inredning",True,Title,Default Title,222.GUNGDOT.2742,015561228428,100,shopify,460,deny,manual,58.8,True,True,https://d27ahaa1qqlr90.cloudfront.net/fit-in/800x800/filters:fill(white):background_color(white):etag(dbc615135ce66d2f4631539c9b2b58a4):format(jpeg)/imazo/_mcpict/A222.2742.jpg,1,active
222_GUNGDOT_3670,FILTERMATTA TILL F150 REPTI CLEAR,<br><br>,EXOTERRA,Reptil,Filter,"EXOTERRA, Reptil, Filter",True,Title,Default Title,222.GUNGDOT.3670,015561220965,100,shopify,11,deny,manual,22.4,True,True,https://d27ahaa1qqlr90.cloudfront.net/fit-in/800x800/filters:fill(white):background_color(white):etag(dbc615135ce66d2f4631539c9b2b58a4):format(jpeg)/imazo/_mcpict/A222.3670.jpg,1,active
222_GUNGDOT_3672,KOLFILTERPATRON TILL F250/F350 REPTI CLEAR,<br><br>,EXOTERRA,Reptil,Filter,"EXOTERRA, Reptil, Filter",True,Title,Default Title,222.GUNGDOT.3672,015561236140,100,shopify,2,deny,manual,46.9,True,True,https://d27ahaa1qqlr90.cloudfront.net/fit-in/800x800/filters:fill(white):background_color(white):etag(dbc615135ce66d2f4631539c9b2b58a4):format(jpeg)/imazo/_mcpict/A222.3672.jpg,1,active
222_GUNGDOT_3674,FILTERMATTA FIN TILL F250 REPTI CLEAR,<br><br>,EXOTERRA,Reptil,Filter,"EXOTERRA, Reptil, Filter",True,Title,Default Title,222.GUNGDOT.3674,015561236164,100,shopify,1,deny,manual,25.9,True,True,https://d27ahaa1qqlr90.cloudfront.net/fit-in/800x800/filters:fill(white):background_color(white):etag(dbc615135ce66d2f4631539c9b2b58a4):format(jpeg)/imazo/_mcpict/A222.3674.jpg,1,active
222_GUNGDOT_3676,FILTERMATTA TILL F250 REPTI CLEAR,<br><br>,EXOTERRA,Reptil,Filter,"EXOTERRA, Reptil, Filter",True,Title,Default Title,222.GUNGDOT.3676,015561236188,100,shopify,1,deny,manual,37.8,True,True,https://d27ahaa1qqlr90.cloudfront.net/fit-in/800x800/filters:fill(white):background_color(white):etag(dbc615135ce66d2f4631539c9b2b58a4):format(jpeg)/imazo/_mcpict/A222.3676.jpg,1,active
222_GUNGDOT_3678,FILTERMATTA FIN TILL F350 REPTI CLEAR,<br><br>,EXOTERRA,Reptil,Filter,"EXOTERRA, Reptil, Filter",True,Title,Default Title,222.GUNGDOT.3678,015561236263,100,shopify,2,deny,manual,30.1,True,True,https://d27ahaa1qqlr90.cloudfront.net/fit-in/800x800/filters:fill(white):background_color(white):etag(dbc615135ce66d2f4631539c9b2b58a4):format(jpeg)/imazo/_mcpict/A222.3678.jpg,1,active
222_GUNGDOT_3680,FILTERMATTA TILL F350 REPTI CLEAR,<br><br>,EXOTERRA,Reptil,Filter,"EXOTERRA, Reptil, Filter",True,Title,Default Title,222.GUNGDOT.3680,015561236287,100,shopify,2,deny,manual,42.0,True,True,https://d27ahaa1qqlr90.cloudfront.net/fit-in/800x800/filters:fill(white):background_color(white):etag(dbc615135ce66d2f4631539c9b2b58a4):format(jpeg)/imazo/_mcpict/A222.3680.jpg,1,active
222_GUNGDOT_5059,FOREST BARK 4.4L,"Dammfritt och värmebehandlat substrat<br>Kontrollerar luftfuktigheten
Perfekt för fukt-älskande reptiler, amfibier och ryggradslösa djur
Stimulerar grävinstinkter<br>",EXOTERRA,Reptil,"Bottenmaterial, Inredning","EXOTERRA, Reptil, Bottenmaterial, Inredning",True,Title,Default Title,222.GUNGDOT.5059,015561227506,100,shopify,352,deny,manual,68.6,True,True,https://d27ahaa1qqlr90.cloudfront.net/fit-in/800x800/filters:fill(white):background_color(white):etag(dbc615135ce66d2f4631539c9b2b58a4):format(jpeg)/imazo/_mcpict/A222.5059.jpg,1,active
222_GUNGDOT_5092,FOREST MOSS 7L EXOTERRA TERRARIEMOSSA,"Exo Terra Forest Moss är riktig, komprimerad mossa som odlas i tropiska Asien<br>Helt naturlig skogsmossa (inga färgämnen eller kemikalier)
Idealisk för amfibier och våtmarksmiljöer
Perfekt för användning i befuktande skyddsrum
Utmärkt för användning som äggläggnings- och inkubationsmedium<br>",EXOTERRA,Reptil,"Bottenmaterial, Inredning","EXOTERRA, Reptil, Bottenmaterial, Inredning",True,Title,Default Title,222.GUNGDOT.5092,015561230957,100,shopify,0,deny,manual,97.3,True,True,https://d27ahaa1qqlr90.cloudfront.net/fit-in/800x800/filters:fill(white):background_color(white):etag(dbc615135ce66d2f4631539c9b2b58a4):format(jpeg)/imazo/_mcpict/A222.5092.jpg,1,active
222_GUNGDOT_5250,BIO DRAIN SUBSTRATE2KG EXOTERRA,<br><br>,EXOTERRA,Reptil,"Bottenmaterial, Inredning","EXOTERRA, Reptil, Bottenmaterial, Inredning",True,Title,Default Title,222.GUNGDOT.5250,015561231152,100,shopify,201,deny,manual,105.0,True,True,https://d27ahaa1qqlr90.cloudfront.net/fit-in/800x800/filters:fill(white):background_color(white):etag(dbc615135ce66d2f4631539c9b2b58a4):format(jpeg)/imazo/_mcpict/A222.5250.jpg,1,active
222_GUNGDOT_5260,BIO DRAIN MESH NANO20x20CM EXOTERRA,<br><br>,EXOTERRA,Reptil,"Bottenmaterial, Inredning","EXOTERRA, Reptil, Bottenmaterial, Inredning",True,Title,Default Title,222.GUNGDOT.5260,015561231305,100,shopify,90,deny,manual,27.3,True,True,https://d27ahaa1qqlr90.cloudfront.net/fit-in/800x800/filters:fill(white):background_color(white):etag(dbc615135ce66d2f4631539c9b2b58a4):format(jpeg)/imazo/_mcpict/A222.5260.jpg,1,active
222_GUNGDOT_5264,BIO DRAIN MESH SMALL  45x45CM EXOTERRA,<br><br>,EXOTERRA,Reptil,"Bottenmaterial, Inredning","EXOTERRA, Reptil, Bottenmaterial, Inredning",True,Title,Default Title,222.GUNGDOT.5264,015561231329,100,shopify,188,deny,manual,51.1,True,True,https://d27ahaa1qqlr90.cloudfront.net/fit-in/800x800/filters:fill(white):background_color(white):etag(dbc615135ce66d2f4631539c9b2b58a4):format(jpeg)/imazo/_mcpict/A222.5264.jpg,1,active
222_GUNGDOT_5266,BIO DRAIN MESH MEDIUM 45x60CM EXOTERRA,<br><br>,EXOTERRA,Reptil,"Bottenmaterial, Inredning","EXOTERRA, Reptil, Bottenmaterial, Inredning",True,Title,Default Title,222.GUNGDOT.5266,015561231336,100,shopify,66,deny,manual,66.5,True,True,https://d27ahaa1qqlr90.cloudfront.net/fit-in/800x800/filters:fill(white):background_color(white):etag(dbc615135ce66d2f4631539c9b2b58a4):format(jpeg)/imazo/_mcpict/A222.5266.jpg,1,active
222_GUNGDOT_5282,BOTTENSUBSTRAT BIOACTIVE VOLCANIC 4KG EXOTERRA,Exo Terra Sub Stratum är inhämtat från den mineralrika foten av vulkanen Aso i Japan<br><br>,EXOTERRA,Reptil,"Bottenmaterial, Inredning","EXOTERRA, Reptil, Bottenmaterial, Inredning",True,Title,Default Title,222.GUNGDOT.5282,015561231848,100,shopify,16,deny,manual,205.8,True,True,https://d27ahaa1qqlr90.cloudfront.net/fit-in/800x800/filters:fill(white):background_color(white):etag(dbc615135ce66d2f4631539c9b2b58a4):format(jpeg)/imazo/_mcpict/A222.5282.jpg,1,active
